0|['iamwill', 'BillGates']|kids present build future ideas imtiredofthisnoise
1|['iamwill', 'BillGates']|malaria deaths increased decreased years check
2|['iamwill', 'BillGates']|prison prisons privately owned meaning prisoners
3|['iamwill', 'BillGates']|check answer cwtiyuwvtu owned age slavery
4|['BillGates', 'iamwill']|killed half million people sharks week
5|['iamwill', 'BillGates']|proper investment education human zoning ghettos
6|['BillGates', 'pitbull']|responsibility ensure children matter live shot
7|['pitbull', 'kourtneykardash']|success honored speaking afternoon emergeamericas emerge
8|['pitbull', 'iamwill']|refreshing sukdw ytd hyl smdr hsp
9|['iamwill', 'BillGates']|hyl smdr hsp success honored speaking
10|['iamwill', 'BillGates']|hood proper investment education human zoning
11|['iamwill', 'BillGates']|school chicago years ghetto kids present
12|['iamwill', 'BillGates']|killed half million people sharks week
13|['iamwill', 'BillGates']|privately owned meaning prisoners owned age
14|['BillGates', 'Eminem']|shot life vaccineswork giqifsxuh impressed iamhartmut
15|['BillGates', 'iamwill']|mind blowing fact mosquitoes kill people
16|['iamwill', 'BillGates']|kanyewest slavery prisons reality amp choice
17|['iamwill', 'BillGates']|enlighten hzohl amp schools choice ecslcypo
18|['iamwill', 'BillGates']|zazgwibudt followers distribute bed nets worldvisionusa
19|['iamwill', 'BillGates']|people sharks week fltwzaeb iamhartmut bnyyzb
20|['iamwill', 'BillGates']|find endmalaria bfberilgdo eersk human zoning
21|['BillGates', 'iamwill']|kanyewest slavery prisons reality amp choice
22|['iamwill', 'BillGates']|ecslcypo wbdexigzmd voujps decreased years check
23|['iamwill', 'BillGates']|people sharks week fltwzaeb iamhartmut bnyyzb
24|['BillGates', 'iamwill']|don conditions hood proper investment education
25|['iamwill', 'BillGates']|fakmeicz vzaihgu slaves revolted amp lynched
26|['iamwill', 'BillGates']|options ancestors enlighten hzohl asked followers
27|['iamwill', 'BillGates']|fact mosquitoes kill people today sharks
28|['BillGates', 'nytimes']|present build future ideas imtiredofthisnoise uokgkqaq
29|['nytimes', 'aplusk']|epidemic wbdexigzmd president trump longtime physician
30|['nytimes', 'iamwill']|koch foundation voice hiring firing professors
31|['iamwill', 'BillGates']|revolt music promotes drugs amp crime
32|['iamwill', 'BillGates']|hood proper investment education human zoning
33|['iamwill', 'BillGates']|amp schools choice ecslcypo suffering xhlafv
34|['iamwill', 'BillGates']|school chicago years ghetto kids present
35|['BillGates', 'ShawnMendes']|decreased years check answer cwtiyuwvtu disrespects
36|['BillGates', 'iamwill']|scalable approach saving children lives xso
37|['iamwill', 'BillGates']|crime education izirqis eersk amp schools
38|['iamwill', 'BillGates']|uokgkqaq music promotes drugs amp crime
39|['BillGates', 'khloekardashian']|ideas imtiredofthisnoise uokgkqaq didn chose conditions
40|['BillGates', 'iamwill']|life vaccineswork giqifsxuh answer cwtiyuwvtu gyhaqczu
41|['iamwill', 'Zendaya']|don conditions hood proper investment education
42|['iamwill', 'BillGates']|options ancestors enlighten hzohl hood proper
43|['iamwill', 'BillGates']|entire world diseases spread mosquitoes killed
44|['BillGates', 'NFL']|blame ancestors amp schools choice ecslcypo
