0|['ObamaWhiteHouse', 'selenagomez']|rkxpv potus bet american autoworkers today
1|['ObamaWhiteHouse', 'selenagomez']|soundtrack excited guys hear bswaqex house
2|['ObamaWhiteHouse', 'selenagomez']|nuclear weapon opened chapter cuban people
3|['selenagomez', 'ObamaWhiteHouse']|billboard zkrr hear bswaqex reasonswhy soundtrack
4|['ObamaWhiteHouse', 'WSJ']|rkxpv kzx wing week happening white
5|['ObamaWhiteHouse', 'selenagomez']|americans didn biio wrt chicken wraps
6|['ObamaWhiteHouse', 'selenagomez']|guys hear bswaqex bswaqex west wing
7|['ObamaWhiteHouse', 'selenagomez']|excited guys hear bswaqex make happen
8|['ObamaWhiteHouse', 'selenagomez']|colin tilley alfkbrw troops prevented iran
9|['ObamaWhiteHouse', 'selenagomez']|weapon opened chapter cuban people industry
10|['ObamaWhiteHouse', 'selenagomez']|autoworkers today auto industry roaring back
11|['ObamaWhiteHouse', 'selenagomez']|part reasonswhy soundtrack excited guys hear
12|['ObamaWhiteHouse', 'selenagomez']|happen marriage equality law land made
13|['ObamaWhiteHouse', 'selenagomez']|bkqdreyjbz poised lead century nation earth
14|['ObamaWhiteHouse', 'selenagomez']|opened chapter cuban people soundtrack excited
15|['selenagomez', 'danieltosh']|law land made progress ensuring created
16|['selenagomez', 'ObamaWhiteHouse']|hard reach places colin tilley alfkbrw
17|['ObamaWhiteHouse', 'selenagomez']|billboard zkrr america poised lead century
18|['ObamaWhiteHouse', 'selenagomez']|kzx autoworkers today auto industry roaring
19|['ObamaWhiteHouse', 'selenagomez']|progress ensuring created equal uebl frp
20|['ObamaWhiteHouse', 'selenagomez']|iran building nuclear weapon opened chapter
21|['ObamaWhiteHouse', 'selenagomez']|part reasonswhy soundtrack excited guys hear
22|['ObamaWhiteHouse', 'selenagomez']|reasonswhy soundtrack excited guys hear bswaqex
23|['selenagomez', 'kobebryant']|created equal uebl frp guys hear
24|['kobebryant', 'NICKIMINAJ']|focus zvcszjuq focus zvcszjuq focus zvcszjuq
25|['kobebryant', 'ObamaWhiteHouse']|focus zvcszjuq yevojffhle content detail ujp
26|['ObamaWhiteHouse', 'selenagomez']|understanding concepts high basketball detail hkybf
27|['selenagomez', 'POTUS44']|billboard zkrr white house potus time
28|['selenagomez', 'ObamaWhiteHouse']|actions president america nation chances people
29|['ObamaWhiteHouse', 'selenagomez']|home troops prevented iran building nuclear
30|['ObamaWhiteHouse', 'selenagomez']|american autoworkers today auto industry roaring
31|['selenagomez', 'NFL']|west wing week happening white house
32|['selenagomez', 'ObamaWhiteHouse']|top projected rookies saquon barkley sony
33|['ObamaWhiteHouse', 'selenagomez']|week happening white house potus time
34|['ObamaWhiteHouse', 'selenagomez']|roaring back nmqvqobdm today auto industry
35|['selenagomez', 'KevinHart4real']|directed amazing colin tilley alfkbrw scenes
36|['selenagomez', 'ObamaWhiteHouse']|uxxseigrz talk big jackass night business
37|['ObamaWhiteHouse', 'selenagomez']|colin tilley alfkbrw made progress ensuring
38|['selenagomez', 'voguemagazine']|guys hear bswaqex progress ensuring created
39|['selenagomez', 'ObamaWhiteHouse']|music quality museums good food head
40|['ObamaWhiteHouse', 'selenagomez']|episodes west wing week happening white
41|['ObamaWhiteHouse', 'selenagomez']|kzx sodgjbu time jld dfdh scenes
42|['ObamaWhiteHouse', 'selenagomez']|colin tilley alfkbrw time jld dfdh
43|['ObamaWhiteHouse', 'selenagomez']|created equal uebl frp week happening
44|['ObamaWhiteHouse', 'selenagomez']|chapter cuban people past years mjmr
45|['ObamaWhiteHouse', 'selenagomez']|frp american autoworkers today auto industry
46|['ObamaWhiteHouse', 'selenagomez']|episodes west wing week happening white
47|['ObamaWhiteHouse', 'selenagomez']|dfdh part reasonswhy soundtrack excited guys
48|['ObamaWhiteHouse', 'selenagomez']|excited guys hear bswaqex past years
49|['ObamaWhiteHouse', 'selenagomez']|billboard zkrr american autoworkers today auto
50|['selenagomez', 'TheEllenShow']|wolves video tomorrow sodgjbu mjmr rkxpv
51|['selenagomez', 'ObamaWhiteHouse']|clip bfrypch pbkdca justin pbkdca full
52|['ObamaWhiteHouse', 'selenagomez']|bswaqex part past years mjmr rkxpv
53|['selenagomez', 'chrisbrown']|house potus time jld dfdh sodgjbu
54|['selenagomez', 'ObamaWhiteHouse']|guys hear bswaqex guys hear bswaqex
55|['ObamaWhiteHouse', 'selenagomez']|poised lead century nation earth ymkkz
56|['ObamaWhiteHouse', 'selenagomez']|equal uebl frp bswaqex wolves video
57|['ObamaWhiteHouse', 'selenagomez']|hear bswaqex time jld dfdh century
58|['ObamaWhiteHouse', 'selenagomez']|weapon opened chapter cuban people chapter
59|['selenagomez', 'aplusk']|wing week happening white house potus
60|['selenagomez', 'ObamaWhiteHouse']|kerstikaljulaid great meet excited work anti
61|['ObamaWhiteHouse', 'KevinHart4real']|work bkqdreyjbz people law land made
62|['ObamaWhiteHouse', 'selenagomez']|dopepic apdihfjpff back nmqvqobdm gwqoztokbh night
63|['ObamaWhiteHouse', 'selenagomez']|part reasonswhy soundtrack excited guys hear
64|['ObamaWhiteHouse', 'selenagomez']|back nmqvqobdm reasonswhy soundtrack excited guys
65|['selenagomez', 'ABC']|nation earth ymkkz kzx uebl frp
66|['ABC', 'TheEllenShow']|tjztsfz tjztsfz trump participates swearing ceremony
67|['ABC', 'ObamaWhiteHouse']|progress spokesperson dzghloizbg zmhhzsobmn encouraging yzdc
68|['ObamaWhiteHouse', 'selenagomez']|uebl frp troops prevented iran building
69|['ObamaWhiteHouse', 'selenagomez']|bet american autoworkers today auto industry
70|['ObamaWhiteHouse', 'selenagomez']|law land made progress ensuring created
71|['ObamaWhiteHouse', 'selenagomez']|inspired work bkqdreyjbz episodes west wing
72|['ObamaWhiteHouse', 'selenagomez']|happen marriage equality law land made
73|['ObamaWhiteHouse', 'selenagomez']|zkrr hear bswaqex nuclear weapon opened
74|['ObamaWhiteHouse', 'selenagomez']|lead century nation earth ymkkz kzx
75|['ObamaWhiteHouse', 'selenagomez']|excited guys hear bswaqex cuban people
76|['ObamaWhiteHouse', 'selenagomez']|land made progress ensuring created equal
77|['ObamaWhiteHouse', 'selenagomez']|ymkkz kzx auto industry roaring back
78|['ObamaWhiteHouse', 'selenagomez']|sodgjbu part reasonswhy soundtrack excited guys
79|['selenagomez', 'Pink']|bkqdreyjbz work bkqdreyjbz progress ensuring created
80|['Pink', 'tomhanks']|colin tilley alfkbrw magical tonight brought
81|['tomhanks', 'ObamaWhiteHouse']|half pillowwwww fast finished hanx eoailfxabe
82|['ObamaWhiteHouse', 'selenagomez']|kzx chapter cuban people lhszhw american
83|['ObamaWhiteHouse', 'selenagomez']|bkqdreyjbz zkrr auto industry roaring back
84|['ObamaWhiteHouse', 'selenagomez']|frp billboard zkrr episodes west wing
85|['selenagomez', 'NICKIMINAJ']|back nmqvqobdm poised lead century nation
86|['selenagomez', 'ObamaWhiteHouse']|dats fax tho tdtbiujyv video tomorrow
87|['ObamaWhiteHouse', 'blakeshelton']|amazing colin tilley alfkbrw alfkbrw backtoyou
88|['ObamaWhiteHouse', 'selenagomez']|great rvrrpy lrf past years mjmr
89|['ObamaWhiteHouse', 'selenagomez']|uebl frp soundtrack excited guys hear
90|['ObamaWhiteHouse', 'selenagomez']|house potus time jld dfdh week
91|['ObamaWhiteHouse', 'selenagomez']|part reasonswhy soundtrack excited guys hear
92|['ObamaWhiteHouse', 'selenagomez']|autoworkers today auto industry roaring back
93|['ObamaWhiteHouse', 'selenagomez']|building nuclear weapon opened chapter cuban
94|['ObamaWhiteHouse', 'selenagomez']|billboard zkrr inspired work bkqdreyjbz land
95|['ObamaWhiteHouse', 'selenagomez']|west wing week happening white house
96|['ObamaWhiteHouse', 'selenagomez']|frp progress ensuring created equal uebl
97|['ObamaWhiteHouse', 'selenagomez']|bswaqex earth ymkkz kzx amazing colin
98|['ObamaWhiteHouse', 'selenagomez']|chapter cuban people earth ymkkz kzx
99|['ObamaWhiteHouse', 'selenagomez']|home troops prevented iran building nuclear
100|['ObamaWhiteHouse', 'selenagomez']|autoworkers today auto industry roaring back
101|['ObamaWhiteHouse', 'selenagomez']|land made progress ensuring created equal
102|['ObamaWhiteHouse', 'selenagomez']|uebl frp auto industry roaring back
103|['selenagomez', 'khloekardashian']|fought make happen marriage equality law
104|['selenagomez', 'ObamaWhiteHouse']|guys hear bswaqex queen jmyfkurh everyday
105|['ObamaWhiteHouse', 'selenagomez']|american autoworkers today auto industry roaring
106|['ObamaWhiteHouse', 'selenagomez']|prevented iran building nuclear weapon opened
107|['ObamaWhiteHouse', 'selenagomez']|ensuring created equal uebl frp cuban
108|['ObamaWhiteHouse', 'selenagomez']|troops prevented iran building nuclear weapon
109|['ObamaWhiteHouse', 'selenagomez']|episodes west wing week happening white
110|['ObamaWhiteHouse', 'selenagomez']|tomorrow sodgjbu progress ensuring created equal
111|['ObamaWhiteHouse', 'selenagomez']|episodes west wing week happening white
112|['selenagomez', 'danieltosh']|hear bswaqex ymkkz kzx soundtrack excited
113|['selenagomez', 'ObamaWhiteHouse']|dress tonight tosh reminder bswaqex brushing
114|['ObamaWhiteHouse', 'selenagomez']|work bkqdreyjbz nation earth ymkkz kzx
115|['ObamaWhiteHouse', 'selenagomez']|part reasonswhy soundtrack excited guys hear
116|['ObamaWhiteHouse', 'selenagomez']|wing week happening white house potus
117|['ObamaWhiteHouse', 'selenagomez']|part reasonswhy soundtrack excited guys hear
118|['ObamaWhiteHouse', 'selenagomez']|nmqvqobdm episodes west wing week happening
119|['ObamaWhiteHouse', 'selenagomez']|billboard zkrr sodgjbu part reasonswhy soundtrack
120|['selenagomez', 'TheEllenShow']|tilley alfkbrw equality law land made
121|['selenagomez', 'ObamaWhiteHouse']|scenes wolves video tomorrow sodgjbu bswaqex
122|['ObamaWhiteHouse', 'selenagomez']|created equal uebl frp troops prevented
